SVCCD,Description,CPT,Gross.Charge,As.of.Date,DISCOUNTED.CASH.PRICE.INPATIENT,DISCOUNTED.CASH.PRICE.OUTPATIENT,DE.IDENTIFIED.MIN,DE.IDENTIFIED.MAX,BC.BS.TN.Preferred,BC.BS.TN.Select,BC.BS.TN.CHS.Employees,CIGNA,Aetna,Humana,Centene.Ambetter.HIX,Multiplan,UHC.Comm.Plan.Americhoice.MCD,Amerigroup.MCD,BC.BS...BlueCare.MCD,Humana.Gold.Choice.MCR,United.Healthcare...Secure.MCR,BCBS.MCR,HealthSpring.CIGNA.MCR,Amerigroup.MCR,Aetna.MCR,Wellcare.MCR
7210562,KETOTIF .025% OS 5ML,NA,23.27,2/6/2022,5.340465,5.340465,1.48928,8.91241,4.44457,3.07164,5.09613,4.84016,5.39864,3.07164,4.25841,8.91241,1.93141,1.95468,1.48928,2.5597,2.58297,2.65278,3.0251,2.69932,2.81567,2.62951
1663057,CTA-ABD ART W RUNOFF,75635,5186.48,2/6/2022,1190.29716,1190.29716,331.93472,1986.42184,990.61768,684.61536,1135.83912,1078.78784,1203.26336,684.61536,949.12584,1986.42184,430.47784,435.66432,331.93472,570.5128,575.69928,591.25872,674.2424,601.63168,627.56408,586.07224
1855044,WK HR-CD IN 2HR COTA,97545,65.55,2/6/2022,15.043725,15.043725,4.1952,25.10565,12.52005,8.6526,14.35545,13.6344,15.2076,8.6526,11.99565,25.10565,5.44065,5.5062,4.1952,7.2105,7.27605,7.4727,8.5215,7.6038,7.93155,7.40715
2893357,PREGNENOLONE,84140,192.55,2/6/2022,44.190225,44.190225,12.3232,73.74665,36.77705,25.4166,42.16845,40.0504,44.6716,25.4166,35.23665,73.74665,15.98165,16.1742,12.3232,21.1805,21.37305,21.9507,25.0315,22.3358,23.29855,21.75815
1321069,CHROMOSOME KARYOT ST,88280,614.66,2/6/2022,141.06447,141.06447,39.33824,235.41478,117.40006,81.13512,134.61054,127.84928,142.60112,81.13512,112.48278,235.41478,51.01678,51.63144,39.33824,67.6126,68.22726,70.07124,79.9058,71.30056,74.37386,69.45658
7211503,CARVEDILOL CR 10MG,NA,87.66,2/6/2022,20.11797,20.11797,5.61024,33.57378,16.74306,11.57112,19.19754,18.23328,20.33712,11.57112,16.04178,33.57378,7.27578,7.36344,5.61024,9.6426,9.73026,9.99324,11.3958,10.16856,10.60686,9.90558
1660134,UE-FOREARM 2VW BI DR,73090,1206.82,2/6/2022,276.96519,276.96519,77.23648,462.21206,230.50262,159.30024,264.29358,251.01856,279.98224,159.30024,220.84806,462.21206,100.16606,101.37288,77.23648,132.7502,133.95702,137.57748,156.8866,139.99112,146.02522,136.37066
1218033,MONTELUKAST 10MG TAB,NA,3.76,2/6/2022,0.86292,0.86292,0.24064,1.44008,0.71816,0.49632,0.82344,0.78208,0.87232,0.49632,0.68808,1.44008,0.31208,0.31584,0.24064,0.4136,0.41736,0.42864,0.4888,0.43616,0.45496,0.42488
1631526,CT-NECK SOFT TIS WO,70490,3279.2,2/6/2022,752.5764,752.5764,209.8688,1255.9336,626.3272,432.8544,718.1448,682.0736,760.7744,432.8544,600.0936,1255.9336,272.1736,275.4528,209.8688,360.712,363.9912,373.8288,426.296,380.3872,396.7832,370.5496
2890118,ALLERGEN IGE QUANT,86003,52.14,2/6/2022,11.96613,11.96613,3.33696,19.96962,9.95874,6.88248,11.41866,10.84512,12.09648,6.88248,9.54162,19.96962,4.32762,4.37976,3.33696,5.7354,5.78754,5.94396,6.7782,6.04824,6.30894,5.89182
7212188,DIHYDROERGOT 1MG INJ,J1110,495.63,2/6/2022,113.747085,113.747085,31.72032,189.82629,94.66533,65.42316,108.54297,103.09104,114.98616,65.42316,90.70029,189.82629,41.13729,41.63292,31.72032,54.5193,55.01493,56.50182,64.4319,57.49308,59.97123,56.00619
2895835,PHENYTOIN FREE,80186,308.35,2/6/2022,70.766325,70.766325,19.7344,118.09805,58.89485,40.7022,67.52865,64.1368,71.5372,40.7022,56.42805,118.09805,25.59305,25.9014,19.7344,33.9185,34.22685,35.1519,40.0855,35.7686,37.31035,34.84355
1631524,CT-MAXILLOFACIAL W,70487,3356.95,2/6/2022,770.420025,770.420025,214.8448,1285.71185,641.17745,443.1174,735.17205,698.2456,778.8124,443.1174,614.32185,1285.71185,278.62685,281.9838,214.8448,369.2645,372.62145,382.6923,436.4035,389.4062,406.19095,379.33535
2892185,CCP ANTIBODY,86200,226.7,2/6/2022,52.02765,52.02765,14.5088,86.8261,43.2997,29.9244,49.6473,47.1536,52.5944,29.9244,41.4861,86.8261,18.8161,19.0428,14.5088,24.937,25.1637,25.8438,29.471,26.2972,27.4307,25.6171
1219558,SENNOSI 8.8MG/5ML 5M,NA,4.42,2/6/2022,1.01439,1.01439,0.28288,1.69286,0.84422,0.58344,0.96798,0.91936,1.02544,0.58344,0.80886,1.69286,0.36686,0.37128,0.28288,0.4862,0.49062,0.50388,0.5746,0.51272,0.53482,0.49946
7210033,GUAIFENESIN 200MG TB,NA,1.5,2/6/2022,0.34425,0.34425,0.096,0.5745,0.2865,0.198,0.3285,0.312,0.348,0.198,0.2745,0.5745,0.1245,0.126,0.096,0.165,0.1665,0.171,0.195,0.174,0.1815,0.1695
2892610,"DETECT AGNTNOS,DNAAM",87798,277.77,2/6/2022,63.748215,63.748215,17.77728,106.38591,53.05407,36.66564,60.83163,57.77616,64.44264,36.66564,50.83191,106.38591,23.05491,23.33268,17.77728,30.5547,30.83247,31.66578,36.1101,32.22132,33.61017,31.38801
1663040,CT-THOR SPINE W,72129,4298.76,2/6/2022,986.56542,986.56542,275.12064,1646.42508,821.06316,567.43632,941.42844,894.14208,997.31232,567.43632,786.67308,1646.42508,356.79708,361.09584,275.12064,472.8636,477.16236,490.05864,558.8388,498.65616,520.14996,485.75988
1290501,PAIN MGMT IN PROC L1,SURG,1272.02,2/6/2022,291.92859,291.92859,81.40928,487.18366,242.95582,167.90664,278.57238,264.58016,295.10864,167.90664,232.77966,487.18366,105.57766,106.84968,81.40928,139.9222,141.19422,145.01028,165.3626,147.55432,153.91442,143.73826
1217540,LIDO2.5-PRIL2.5CR30G,NA,23.84,2/6/2022,5.47128,5.47128,1.52576,9.13072,4.55344,3.14688,5.22096,4.95872,5.53088,3.14688,4.36272,9.13072,1.97872,2.00256,1.52576,2.6224,2.64624,2.71776,3.0992,2.76544,2.88464,2.69392
345206,R&B M/S PVT TELEM,NA,2545.5,2/6/2022,584.19225,584.19225,162.912,974.9265,486.1905,336.006,557.4645,529.464,590.556,336.006,465.8265,974.9265,211.2765,213.822,162.912,280.005,282.5505,290.187,330.915,295.278,308.0055,287.6415
1414825,PORT 1,C1788,680.97,2/6/2022,156.282615,156.282615,43.58208,260.81151,130.06527,89.88804,149.13243,141.64176,157.98504,89.88804,124.61751,260.81151,56.52051,57.20148,43.58208,74.9067,75.58767,77.63058,88.5261,78.99252,82.39737,76.94961
2896155,ICC MLTPX AB ST,88344,1050.39,2/6/2022,241.064505,241.064505,67.22496,402.29937,200.62449,138.65148,230.03541,218.48112,243.69048,138.65148,192.22137,402.29937,87.18237,88.23276,67.22496,115.5429,116.59329,119.74446,136.5507,121.84524,127.09719,118.69407
1321091,PATH CONSULT INT-1BL,88331,867.08,2/6/2022,198.99486,198.99486,55.49312,332.09164,165.61228,114.45456,189.89052,180.35264,201.16256,114.45456,158.67564,332.09164,71.96764,72.83472,55.49312,95.3788,96.24588,98.84712,112.7204,100.58128,104.91668,97.98004
1651001,NM-RADPH TX MN AB IV,79403,3238.74,2/6/2022,743.29083,743.29083,207.27936,1240.43742,618.59934,427.51368,709.28406,673.65792,751.38768,427.51368,592.68942,1240.43742,268.81542,272.05416,207.27936,356.2614,359.50014,369.21636,421.0362,375.69384,391.88754,365.97762
1913265,PULSE OX CONTINUOS,94762,946.1,2/6/2022,217.12995,217.12995,60.5504,362.3563,180.7051,124.8852,207.1959,196.7888,219.4952,124.8852,173.1363,362.3563,78.5263,79.4724,60.5504,104.071,105.0171,107.8554,122.993,109.7476,114.4781,106.9093
1217142,TORSEMIDE 20MG TAB,NA,3.36,2/6/2022,0.77112,0.77112,0.21504,1.28688,0.64176,0.44352,0.73584,0.69888,0.77952,0.44352,0.61488,1.28688,0.27888,0.28224,0.21504,0.3696,0.37296,0.38304,0.4368,0.38976,0.40656,0.37968
1219589,TETRACAINE.5%OS 15ML,NA,233.79,2/6/2022,53.654805,53.654805,14.96256,89.54157,44.65389,30.86028,51.20001,48.62832,54.23928,30.86028,42.78357,89.54157,19.40457,19.63836,14.96256,25.7169,25.95069,26.65206,30.3927,27.11964,28.28859,26.41827
1914136,L3 TRAUMA CTR PART,G0390,2834.12,2/6/2022,650.43054,650.43054,181.38368,1085.46796,541.31692,374.10384,620.67228,589.49696,657.51584,374.10384,518.64396,1085.46796,235.23196,238.06608,181.38368,311.7532,314.58732,323.08968,368.4356,328.75792,342.92852,320.25556
1061754,CC-RV IVL STN ATH TB,SURG,61103.68,2/6/2022,14023.29456,14023.29456,3910.63552,23402.70944,11670.80288,8065.68576,13381.70592,12709.56544,14176.05376,8065.68576,11181.97344,23402.70944,5071.60544,5132.70912,3910.63552,6721.4048,6782.50848,6965.81952,7943.4784,7088.02688,7393.54528,6904.71584
1212003,LIRAGLUT 6MG/ML 3ML,NA,1501.95,2/6/2022,344.697525,344.697525,96.1248,575.24685,286.87245,198.2574,328.92705,312.4056,348.4524,198.2574,274.85685,575.24685,124.66185,126.1638,96.1248,165.2145,166.71645,171.2223,195.2535,174.2262,181.73595,169.72035
1215500,REMDESIVIR 1MG INJ,J0248,6.5,2/6/2022,1.49175,1.49175,0.416,2.4895,1.2415,0.858,1.4235,1.352,1.508,0.858,1.1895,2.4895,0.5395,0.546,0.416,0.715,0.7215,0.741,0.845,0.754,0.7865,0.7345
8891457,COVID19 AG HITHRU PR,U0003,172.43,2/6/2022,39.572685,39.572685,11.03552,66.04069,32.93413,22.76076,37.76217,35.86544,40.00376,22.76076,31.55469,66.04069,14.31169,14.48412,11.03552,18.9673,19.13973,19.65702,22.4159,20.00188,20.86403,19.48459
1414250,CATH THRMB/EMBOL 2,C1757,3356.21,2/6/2022,770.250195,770.250195,214.79744,1285.42843,641.03611,443.01972,735.00999,698.09168,778.64072,443.01972,614.18643,1285.42843,278.56543,281.92164,214.79744,369.1831,372.53931,382.60794,436.3073,389.32036,406.10141,379.25173
1321189,ICC ADD AB PER SLIDE,88341,429.72,2/6/2022,98.62074,98.62074,27.50208,164.58276,82.07652,56.72304,94.10868,89.38176,99.69504,56.72304,78.63876,164.58276,35.66676,36.09648,27.50208,47.2692,47.69892,48.98808,55.8636,49.84752,51.99612,48.55836
1691136,IR-PARV INJ L-S L1,SURG,4555.32,2/6/2022,1045.44594,1045.44594,291.54048,1744.68756,870.06612,601.30224,997.61508,947.50656,1056.83424,601.30224,833.62356,1744.68756,378.09156,382.64688,291.54048,501.0852,505.64052,519.30648,592.1916,528.41712,551.19372,514.75116
2895744,"VMA, URINE",84585,208.48,2/6/2022,47.84616,47.84616,13.34272,79.84784,39.81968,27.51936,45.65712,43.36384,48.36736,27.51936,38.15184,79.84784,17.30384,17.51232,13.34272,22.9328,23.14128,23.76672,27.1024,24.18368,25.22608,23.55824
7212322,CHLOROTHIAZ 500MG IJ,J1205,298.03,2/6/2022,68.397885,68.397885,19.07392,114.14549,56.92373,39.33996,65.26857,61.99024,69.14296,39.33996,54.53949,114.14549,24.73649,25.03452,19.07392,32.7833,33.08133,33.97542,38.7439,34.57148,36.06163,33.67739
7211065,PROMETHAZINE 25MG TB,NA,1.67,2/6/2022,0.383265,0.383265,0.10688,0.63961,0.31897,0.22044,0.36573,0.34736,0.38744,0.22044,0.30561,0.63961,0.13861,0.14028,0.10688,0.1837,0.18537,0.19038,0.2171,0.19372,0.20207,0.18871
1217700,FLUNISOLIDE .025%25M,NA,228.54,2/6/2022,52.44993,52.44993,14.62656,87.53082,43.65114,30.16728,50.05026,47.53632,53.02128,30.16728,41.82282,87.53082,18.96882,19.19736,14.62656,25.1394,25.36794,26.05356,29.7102,26.51064,27.65334,25.82502
1217235,GLYBURIDE MIC 3MG TB,NA,13.45,2/6/2022,3.086775,3.086775,0.8608,5.15135,2.56895,1.7754,2.94555,2.7976,3.1204,1.7754,2.46135,5.15135,1.11635,1.1298,0.8608,1.4795,1.49295,1.5333,1.7485,1.5602,1.62745,1.51985
1317097,MOLEC PATH LEV 7,81406,1572.98,2/6/2022,360.99891,360.99891,100.67072,602.45134,300.43918,207.63336,344.48262,327.17984,364.93136,207.63336,287.85534,602.45134,130.55734,132.13032,100.67072,173.0278,174.60078,179.31972,204.4874,182.46568,190.33058,177.74674
1413325,CATH BAL DIL NONVAS5,C1726,5649.21,2/6/2022,1296.493695,1296.493695,361.54944,2163.64743,1078.99911,745.69572,1237.17699,1175.03568,1310.61672,745.69572,1033.80543,2163.64743,468.88443,474.53364,361.54944,621.4131,627.06231,644.00994,734.3973,655.30836,683.55441,638.36073
7212124,AMIODARONE 30MG INJ,J0282,14.91,2/6/2022,3.421845,3.421845,0.95424,5.71053,2.84781,1.96812,3.26529,3.10128,3.45912,1.96812,2.72853,5.71053,1.23753,1.25244,0.95424,1.6401,1.65501,1.69974,1.9383,1.72956,1.80411,1.68483
1210802,DEXAMETH NA 1MG INJ,J1100,7.46,2/6/2022,1.71207,1.71207,0.47744,2.85718,1.42486,0.98472,1.63374,1.55168,1.73072,0.98472,1.36518,2.85718,0.61918,0.62664,0.47744,0.8206,0.82806,0.85044,0.9698,0.86536,0.90266,0.84298
1217853,PAROXETINE 10MG TAB,NA,4.53,2/6/2022,1.039635,1.039635,0.28992,1.73499,0.86523,0.59796,0.99207,0.94224,1.05096,0.59796,0.82899,1.73499,0.37599,0.38052,0.28992,0.4983,0.50283,0.51642,0.5889,0.52548,0.54813,0.51189
2892882,TRICHINELLA AB,86784,87.42,2/6/2022,20.06289,20.06289,5.59488,33.48186,16.69722,11.53944,19.14498,18.18336,20.28144,11.53944,15.99786,33.48186,7.25586,7.34328,5.59488,9.6162,9.70362,9.96588,11.3646,10.14072,10.577819999999999,9.87846
1217057,BETHANECHOL 25MG TAB,NA,7.47,2/6/2022,1.714365,1.714365,0.47808,2.86101,1.42677,0.98604,1.63593,1.55376,1.73304,0.98604,1.36701,2.86101,0.62001,0.62748,0.47808,0.8217,0.82917,0.85158,0.9711,0.86652,0.90387,0.84411
1213544,FLU VAC QUAD 3YR-ADU,90686,57.9,2/6/2022,13.28805,13.28805,3.7056,22.1757,11.0589,7.6428,12.6801,12.0432,13.4328,7.6428,10.5957,22.1757,4.8057,4.8636,3.7056,6.369,6.4269,6.6006,7.527,6.7164,7.0059,6.5427
7210885,METHADONE 40MG TAB,NA,3.93,2/6/2022,0.901935,0.901935,0.25152,1.50519,0.75063,0.51876,0.86067,0.81744000000000006,0.91176,0.51876,0.71919,1.50519,0.32619,0.33012,0.25152,0.4323,0.43623,0.44802,0.5109,0.45588,0.47553,0.44409
1691071,IR-VENOGRAM RENAL UN,75831,13139.65,2/6/2022,3015.549675,3015.549675,840.9376,5032.48595,2509.67315,1734.4338,2877.58335,2733.0472,3048.3988,1734.4338,2404.55595,5032.48595,1090.59095,1103.7306,840.9376,1445.3615,1458.50115,1497.9201,1708.1545,1524.1994,1589.89765,1484.78045
1221223,NICARDIP 20MG/200 NS,NA,691.5,2/6/2022,158.69925,158.69925,44.256,264.8445,132.0765,91.278,151.4385,143.832,160.428,91.278,126.5445,264.8445,57.3945,58.086,44.256,76.065,76.7565,78.831,89.895,80.214,83.6715,78.1395
1214232,LME/B6/B12 1.13/25/2,NA,15.61,2/6/2022,3.582495,3.582495,0.99904,5.97863,2.98151,2.06052,3.41859,3.24688,3.62152,2.06052,2.85663,5.97863,1.29563,1.31124,0.99904,1.7171,1.73271,1.77954,2.0293,1.81076,1.88881,1.76393
1219780,LIDOCAINE 1% 50ML,NA,74.57,2/6/2022,17.113815,17.113815,4.77248,28.56031,14.24287,9.84324,16.33083,15.51056,17.30024,9.84324,13.64631,28.56031,6.18931,6.26388,4.77248,8.2027,8.27727,8.50098,9.6941,8.65012,9.02297,8.42641
1663087,US-TRANSVAGINAL,76830,840.4,2/6/2022,192.8718,192.8718,53.7856,321.8732,160.5164,110.9328,184.0476,174.8032,194.9728,110.9328,153.7932,321.8732,69.7532,70.5936,53.7856,92.444,93.2844,95.8056,109.252,97.4864,101.6884,94.9652
2892628,COPPER SERUM,82525,291.68,2/6/2022,66.94056,66.94056,18.66752,111.71344,55.71088,38.50176,63.87792,60.66944,67.66976,38.50176,53.37744,111.71344,24.20944,24.50112,18.66752,32.0848,32.37648,33.25152,37.9184,33.83488,35.29328,32.95984
1612313,LE-FEMUR 2VW BI CR,73552,2027.5,2/6/2022,465.31125,465.31125,129.76,776.5325,387.2525,267.63,444.0225,421.72,470.38,267.63,371.0325,776.5325,168.2825,170.31,129.76,223.025,225.0525,231.135,263.575,235.19,245.3275,229.1075
1218810,SMZ/TMP 400-80 TAB,NA,2.7,2/6/2022,0.61965,0.61965,0.1728,1.0341,0.5157,0.3564,0.5913,0.5616,0.6264,0.3564,0.4941,1.0341,0.2241,0.2268,0.1728,0.297,0.2997,0.3078,0.351,0.3132,0.3267,0.3051
1314935,"RESP SYNCYTIAL AG,EI",87420,390.75,2/6/2022,89.677125,89.677125,25.008,149.65725,74.63325,51.579,85.57425,81.276,90.654,51.579,71.50725,149.65725,32.43225,32.823,25.008,42.9825,43.37325,44.5455,50.7975,45.327,47.28075,44.15475
1414726,LENS INTRAOCULR NT 2,C1780,8115.71,2/6/2022,1862.555445,1862.555445,519.40544,3108.31693,1550.10061,1071.27372,1777.34049,1688.06768,1882.84472,1071.27372,1485.17493,3108.31693,673.60393,681.71964,519.40544,892.7281,900.84381,925.19094,1055.0423,941.42236,982.00091,917.07523
1217176,VALSARTAN 80MG TAB,NA,20.5,2/6/2022,4.70475,4.70475,1.312,7.8515,3.9155,2.706,4.4895,4.264,4.756,2.706,3.7515,7.8515,1.7015,1.722,1.312,2.255,2.2755,2.337,2.665,2.378,2.4805,2.3165
1216971,ALPRAZOLAM 0.5MG TAB,NA,1.65,2/6/2022,0.378675,0.378675,0.1056,0.63195,0.31515,0.2178,0.36135,0.3432,0.3828,0.2178,0.30195,0.63195,0.13695,0.1386,0.1056,0.1815,0.18315,0.1881,0.2145,0.1914,0.19965,0.18645
1218277,SILV SULF 1%CRM 400G,NA,84.71,2/6/2022,19.440945,19.440945,5.42144,32.44393,16.17961,11.18172,18.55149,17.61968,19.65272,11.18172,15.50193,32.44393,7.03093,7.11564,5.42144,9.3181,9.40281,9.65694,11.0123,9.82636,10.24991,9.57223
2893845,ALLG SPEC IGE REC EA,86008,78.86,2/6/2022,18.09837,18.09837,5.04704,30.20338,15.06226,10.40952,17.27034,16.40288,18.29552,10.40952,14.43138,30.20338,6.54538,6.62424,5.04704,8.6746,8.75346,8.99004,10.2518,9.14776,9.54206,8.91118
2894287,CYTOGENETICS 100-300,88275,435,2/6/2022,99.8325,99.8325,27.84,166.605,83.085,57.42,95.265,90.48,100.92,57.42,79.605,166.605,36.105,36.54,27.84,47.85,48.285,49.59,56.55,50.46,52.635,49.155
1630067,CT-FNA W IMG 1ST LES,MANUL,2549.96,2/6/2022,585.21582,585.21582,163.19744,976.63468,487.04236,336.59472,558.44124,530.39168,591.59072,336.59472,466.64268,976.63468,211.64668,214.19664,163.19744,280.4956,283.04556,290.69544,331.4948,295.79536,308.54516,288.14548
1414276,CATH TRNS ARTHR DIR2,C1714,24701.45,2/6/2022,5668.982775,5668.982775,1580.8928,9460.6553500000009,4717.97695,3260.5914,5409.61755,5137.9016,5730.7364,3260.5914,4520.36535,9460.6553500000009,2050.22035,2074.9218,1580.8928,2717.1595,2741.86095,2815.9653,3211.1885,2865.3682,2988.87545,2791.26385
1218754,BACIT/POLYM OIN 15GM,NA,15.07,2/6/2022,3.458565,3.458565,0.96448,5.77181,2.87837,1.98924,3.30033,3.13456,3.49624,1.98924,2.75781,5.77181,1.25081,1.26588,0.96448,1.6577,1.67277,1.71798,1.9591,1.74812,1.82347,1.70291
1314877,OVA-PARASITES SMEARS,87177,148.34,2/6/2022,34.04403,34.04403,9.49376,56.81422,28.33294,19.58088,32.48646,30.85472,34.41488,19.58088,27.14622,56.81422,12.31222,12.46056,9.49376,16.3174,16.46574,16.91076,19.2842,17.20744,17.94914,16.76242
1040033,PAD REHB PER SESSION,93668,298.3,2/6/2022,68.45985,68.45985,19.0912,114.2489,56.9753,39.3756,65.3277,62.0464,69.2056,39.3756,54.5889,114.2489,24.7589,25.0572,19.0912,32.813,33.1113,34.0062,38.779,34.6028,36.0943,33.7079
1630075,CT-BX NDL LUNG MEDIA,SURG,9689.75,2/6/2022,2223.797625,2223.797625,620.144,3711.17425,1850.74225,1279.047,2122.05525,2015.468,2248.022,1279.047,1773.22425,3711.17425,804.24925,813.939,620.144,1065.8725,1075.56225,1104.6315,1259.6675,1124.011,1172.45975,1094.94175
1855008,STRPNG UNA BOOT COTA,29580,625.22,2/6/2022,143.48799,143.48799,40.01408,239.45926,119.41702,82.52904,136.92318,130.04576,145.05104,82.52904,114.41526,239.45926,51.89326,52.51848,40.01408,68.7742,69.39942,71.27508,81.2786,72.52552,75.65162,70.64986
1050078,NI-TEE COMP 2D W-WO,C8925,4370.47,2/6/2022,1003.022865,1003.022865,279.71008,1673.89001,834.75977,576.90204,957.13293,909.05776,1013.94904,576.90204,799.79601,1673.89001,362.74901,367.11948,279.71008,480.7517,485.12217,498.23358,568.1611,506.97452,528.82687,493.86311
2893235,ALCOHOLS MS,80320,113.74,2/6/2022,26.10333,26.10333,7.27936,43.56242,21.72434,15.01368,24.90906,23.65792,26.38768,15.01368,20.81442,43.56242,9.44042,9.55416,7.27936,12.5114,12.62514,12.96636,14.7862,13.19384,13.76254,12.85262
1214827,RITUXIMAB 10MG INJ,J9312,469.76,2/6/2022,107.80992,107.80992,30.06464,179.91808,89.72416,62.00832,102.87744000000001,97.71008,108.98432,62.00832,85.96608,179.91808,38.99008,39.45984,30.06464,51.6736,52.14336,53.55264,61.0688,54.49216,56.84096,53.08288
1040022,NI-CARD REHAB PH 3,S9472,168.96,2/6/2022,38.77632,38.77632,10.81344,64.71168,32.27136,22.30272,37.00224,35.14368,39.19872,22.30272,30.91968,64.71168,14.02368,14.19264,10.81344,18.5856,18.75456,19.26144,21.9648,19.59936,20.44416,19.09248
1314883,MICRO SUSCEP MACROBR,87188,283.93,2/6/2022,65.161935,65.161935,18.17152,108.74519,54.23063,37.47876,62.18067,59.05744,65.87176,37.47876,51.95919,108.74519,23.56619,23.85012,18.17152,31.2323,31.51623,32.36802,36.9109,32.93588,34.35553,32.08409
1612175,UE-WRIST 3V PLUS CR,73110,615.29,2/6/2022,141.209055,141.209055,39.37856,235.65607,117.52039,81.21828,134.74851,127.98032,142.74728,81.21828,112.59807,235.65607,51.06907,51.68436,39.37856,67.6819,68.29719,70.14306,79.9877,71.37364,74.45009,69.52777
1612306,UE-FOREARM 2VW BI CR,73090,1206.82,2/6/2022,276.96519,276.96519,77.23648,462.21206,230.50262,159.30024,264.29358,251.01856,279.98224,159.30024,220.84806,462.21206,100.16606,101.37288,77.23648,132.7502,133.95702,137.57748,156.8866,139.99112,146.02522,136.37066
1217194,B-COMPLEX/VIT C TAB,NA,1.5,2/6/2022,0.34425,0.34425,0.096,0.5745,0.2865,0.198,0.3285,0.312,0.348,0.198,0.2745,0.5745,0.1245,0.126,0.096,0.165,0.1665,0.171,0.195,0.174,0.1815,0.1695
1641044,MRA-LW EXTR WO,C8913,2680.31,2/6/2022,615.131145,615.131145,171.53984,1026.55873,511.93921,353.80092,586.98789,557.50448,621.83192,353.80092,490.49673,1026.55873,222.46573,225.14604,171.53984,294.8341,297.51441,305.55534,348.4403,310.91596,324.31751,302.87503
1690004,FL-UROGRAPHY ANTE DR,74425,1751.64,2/6/2022,402.00138,402.00138,112.10496,670.87812,334.56324,231.21648,383.60916,364.34112,406.38048,231.21648,320.55012,670.87812,145.38612,147.13776,112.10496,192.6804,194.43204,199.68696,227.7132,203.19024,211.94844,197.93532
1612461,LE-FEMUR 1V CR,73551,1013.76,2/6/2022,232.65792,232.65792,64.88064,388.27008,193.62816,133.81632,222.01344,210.86208,235.19232,133.81632,185.51808,388.27008,84.142080000000007,85.15584,64.88064,111.5136,112.52736,115.56864,131.7888,117.59616,122.66496,114.55488
1210746,MULTIVITAM INJ 10ML,NA,74.64,2/6/2022,17.12988,17.12988,4.77696,28.58712,14.25624,9.85248,16.34616,15.52512,17.31648,9.85248,13.65912,28.58712,6.19512,6.26976,4.77696,8.2104,8.28504,8.50896,9.7032,8.65824,9.03144,8.43432
1217632,ESMOLOL 10MG/ML 10ML,NA,74.58,2/6/2022,17.11611,17.11611,4.77312,28.56414,14.24478,9.84456,16.33302,15.51264,17.30256,9.84456,13.64814,28.56414,6.19014,6.26472,4.77312,8.2038,8.27838,8.50212,9.6954,8.65128,9.02418,8.42754
1410016,OTH STER SUPP LVL 16,NA,28928.6,2/6/2022,6639.1137,6639.1137,1851.4304,11079.6538,5525.3626,3818.5752,6335.3634,6017.1488,6711.4352,3818.5752,5293.9338,11079.6538,2401.0738,2430.0024,1851.4304,3182.146,3211.0746,3297.8604,3760.718,3355.7176,3500.3606,3268.9318
1631528,CT-NECK SOFT TIS WWO,70492,4951.3,2/6/2022,1136.32335,1136.32335,316.8832,1896.3479,945.6983,653.5716,1084.3347,1029.8704,1148.7016,653.5716,906.0879,1896.3479,410.9579,415.9092,316.8832,544.643,549.5943,564.4482,643.669,574.3508,599.1073,559.4969
1212235,ACYCLOVIR 5% OINT 30,NA,111.22,2/6/2022,25.52499,25.52499,7.11808,42.59726,21.24302,14.68104,24.35718,23.13376,25.80304,14.68104,20.35326,42.59726,9.23126,9.34248,7.11808,12.2342,12.34542,12.67908,14.4586,12.90152,13.45762,12.56786
1217788,EPHEDRINE 50MG INJ,NA,89.98,2/6/2022,20.65041,20.65041,5.75872,34.46234,17.18618,11.87736,19.70562,18.71584,20.87536,11.87736,16.46634,34.46234,7.46834,7.55832,5.75872,9.8978,9.98778,10.25772,11.6974,10.43768,10.88758,10.16774
1316646,HEROIN METABOLITE MS,80356,270.24,2/6/2022,62.02008,62.02008,17.29536,103.50192,51.61584,35.67168,59.18256,56.20992,62.69568,35.67168,49.45392,103.50192,22.42992,22.70016,17.29536,29.7264,29.99664,30.80736,35.1312,31.34784,32.69904,30.53712
1314254,FERRITIN,82728,225.13,2/6/2022,51.667335,51.667335,14.40832,86.22479,42.99983,29.71716,49.30347,46.82704,52.23016,29.71716,41.19879,86.22479,18.68579,18.91092,14.40832,24.7643,24.98943,25.66482,29.2669,26.11508,27.24073,25.43969
1218134,OXYCODONE 10MG TAB,NA,7.41,2/6/2022,1.700595,1.700595,0.47424,2.83803,1.41531,0.97812,1.62279,1.54128,1.71912,0.97812,1.35603,2.83803,0.61503,0.62244,0.47424,0.8151,0.82251,0.84474,0.9633,0.85956,0.89661,0.83733
1219878,ACTIVTD CHARC/SORBIT,NA,38.46,2/6/2022,8.82657,8.82657,2.46144,14.73018,7.34586,5.07672,8.42274,7.99968,8.92272,5.07672,7.03818,14.73018,3.19218,3.23064,2.46144,4.2306,4.26906,4.38444,4.9998,4.46136,4.65366,4.34598
