file_create_date,run_id,name,tax_id,code,code.type,code.description,payer,patient_class,gross.charge,de.identified.minimum.negotiated.charge,payer.specific.negotiated.charge,de.identified.maximum.negotiated.charge,discounted.cash.price
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,J0295,cpt,ampicillin sulbactam 1.5 gm,aetna,O,41.87,9.66,40.54,40.54,20.94
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,91110,cpt,Imaging of digestive tract done from the inside of the digestive tract,aetna,O,4150.00,692.53,3432.30,3432.30,2075.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,80307,cpt,"Testing for presence of drug, by chemistry analyzers",aetna,O,360.00,58.88,306.00,306.00,180.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,J1885,cpt,ketorolac tromethamine inj,aetna,O,17.52,3.00,7.12,17.52,8.76
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,70490,cpt,CT scan of neck,aetna,O,1070.00,94.60,909.50,909.50,535.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,73200,cpt,CT scan of arm,aetna,O,1097.00,94.60,932.45,932.45,548.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,85730,cpt,Blood Coagulation Test,aetna,O,43.00,5.70,36.55,36.55,21.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,J3105,cpt,terbutaline sulfate inj,aetna,O,104.49,35.53,88.82,104.49,52.25
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,G0103,cpt,psa screening,aetna,O,132.00,19.31,112.20,112.20,66.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,33208,cpt,Insertion of new or replacement of permanent pacemaker including upper and lower chamber electrodes,aetna,O,39773.79,6467.10,33651.68,33651.68,19886.90
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,G0270,cpt,mnt subs tx for change dx,aetna,O,43.00,27.20,36.55,36.55,21.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0615,revCode,Magnetic Resonance Technology (MRT) Head and neck,aetna,O,1069.00,208.36,908.65,1025.00,534.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,38510,cpt,"Biopsy or removal of lymph nodes of neck, open procedure",aetna,O,11579.55,2416.00,8894.02,8894.02,5789.78
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,J1720,cpt,hydrocortisone sodium succ i,aetna,O,75.80,29.73,56.32,56.32,37.90
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,86850,cpt,Screening test for red blood cell antibodies,aetna,O,49.00,11.48,41.65,43.59,24.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0255,revCode,Pharmacy Drugs incident to radiology,aetna,I,107.75,1.97,2.21,115.45,53.88
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,82365,cpt,Infrared analysis of stone,aetna,O,54.00,12.24,45.90,45.90,27.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93320,cpt,"Doppler ultrasound study of heart blood flow, valves, and chambers",aetna,O,231.00,68.86,196.35,196.35,115.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,49585,cpt,Repair of hernia at navel patient age 5 years or older,aetna,O,8798.11,2780.86,7086.72,7086.72,4399.06
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,92611,cpt,Fluoroscopic and video recorded motion evaluation of swallowing function,aetna,O,301.00,41.99,255.85,255.85,150.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93931,cpt,Ultrasound study of arteries and arterial grafts of one arm or limited,aetna,O,436.00,80.71,370.60,370.60,218.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0403,revCode,Other Imaging Services Screening mammography,aetna,O,234.00,57.78,198.90,198.90,117.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0310,revCode,Laboratory Pathology General,aetna,O,386.50,38.59,262.65,262.65,193.25
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,78264,cpt,Stomach emptying study,aetna,O,967.00,150.87,821.95,846.00,483.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,87350,cpt,Detection test by immunoassay technique for Hepatitis Be surface antigen,aetna,O,50.00,12.11,42.50,42.50,25.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,85576,cpt,Platelet aggregation function test,aetna,O,151.00,24.66,128.35,128.35,75.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,56501,cpt,Destruction of external female genital growths,aetna,O,7287.80,4075.00,6986.29,7805.00,3643.90
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,73522,cpt,"X-ray of both hips with pelvis, 3-4 views",aetna,O,645.00,99.34,548.25,548.25,322.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,C1762,cpt,"conn tiss, human(inc fascia)",aetna,O,6385.13,971.95,3323.50,4315.95,3192.57
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,84156,cpt,"Total protein level, urine",aetna,O,26.00,2.09,31.45,31.45,13.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,P9040,cpt,rbc leukoreduced irradiated,aetna,O,574.00,274.01,473.45,473.45,287.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,J1940,cpt,furosemide injection,aetna,O,23.97,0.55,20.37,20.37,11.99
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,77338,cpt,Design and construction of device for radiation therapy,aetna,O,458.00,85.70,294.01,458.00,229.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0481,revCode,Cardiology Cardiac cath lab,aetna,O,5266.00,990.13,4476.10,4476.10,2633.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,A9541,cpt,tc99m sulfur colloid,aetna,O,247.71,42.00,210.55,247.71,123.86
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0270,revCode,Medical/Surgical Supplies and Devices General,aetna,O,1299.00,81.60,962.84,2056.64,649.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0214,revCode,Coronary Care Unit Intermediate CCU,aetna,I,750.29,416.67,900.00,1038.18,375.15
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,27814,cpt,Open treatment of prominences of both bones of the leg (tibia and fibula) in the region of the ankle without hardware fixation,aetna,O,20030.83,5443.68,12814.39,12814.39,10015.42
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0309,revCode,Laboratory Other,aetna,I,48.00,14.00,33.60,33.60,24.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,84630,cpt,Zinc level,aetna,O,38.00,7.25,32.30,32.30,19.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93308,cpt,Follow-up or limited ultrasound examination of heart,aetna,O,785.00,78.29,667.25,667.25,392.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,73718,cpt,MRI scan of leg,aetna,O,1777.00,199.78,1510.45,1510.45,888.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,27620,cpt,Exploration of ankle joint,aetna,O,8221.95,6723.46,6723.46,6723.46,4110.98
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,70250,cpt,"X-ray of skull, less than 4 views",aetna,O,191.00,41.11,162.35,163.00,95.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,84480,cpt,"Thyroid hormone, T3 measurement, total",aetna,O,102.00,13.44,86.70,86.70,51.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,85027,cpt,"Complete blood count, automated ",aetna,O,47.00,3.68,39.95,39.95,23.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,Q4104,cpt,integra bmwd,aetna,O,18055.90,15347.52,15347.52,15347.52,9027.95
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,J0360,cpt,hydralazine hcl injection,aetna,O,75.97,25.83,64.57,75.97,37.99
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,94010,cpt,Measurement and graphic recording of total and timed exhaled air capacity,aetna,O,257.00,21.46,218.45,218.45,128.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,82103,cpt,"Alpha-1-antitrypsin (protein) blood test, total",aetna,O,37.00,11.36,31.45,31.45,18.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,C1776,cpt,joint device (implantable),aetna,O,6025.00,1543.84,4908.75,7266.96,3012.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,C1781,cpt,mesh (implantable),aetna,O,2490.00,455.33,1990.23,1990.23,1245.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,77300,cpt,Calculation of radiation therapy dose,aetna,O,194.00,51.05,220.28,220.28,97.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,83519,cpt,"Measurement of substance using immunoassay technique, by radioimmunoassay",aetna,O,140.33,17.44,33.15,33.38,70.17
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,49322,cpt,Aspiration of abdominal cavity or cyst using an endoscope,aetna,O,9668.84,2430.00,13784.60,16265.95,4834.42
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93798,cpt,Physician services for outpatient heart rehabilitation with continuous EKG monitoring per session,aetna,O,138.00,82.52,117.30,163.00,69.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,27635,cpt,Removal or scraping of cyst or growth of either bone of lower leg,aetna,O,12388.03,5554.04,5554.04,8008.13,6194.02
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,A9561,cpt,tc99m oxidronate,aetna,O,130.28,32.75,110.74,130.28,65.14
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,J0153,cpt,adenosine inj 1mg,blue cross,O,4.83,1.24,1.64,4.04,2.42
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,83520,cpt,Measurement of substance using immunoassay technique,aetna,O,135.00,16.37,31.45,31.45,67.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,76536,cpt,Ultrasound of head and neck,aetna,O,460.00,56.56,391.00,391.00,230.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,47563,cpt,Removal of gallbladder with X-ray study of bile ducts using endoscope,aetna,O,6695.60,2878.00,4745.54,4766.00,3347.80
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,75561,cpt,MRI of heart before and after contrast,aetna,O,1431.00,322.69,1216.35,1216.35,715.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,189,ms-drg,pulmonary edema and respiratory failure,aetna,I,17683.77,2700.00,2700.00,27751.40,8841.89
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,85045,cpt,"Red blood count, automated test",aetna,O,29.00,3.99,24.65,24.65,14.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,73700,cpt,CT scan leg,aetna,O,1374.00,82.96,1167.90,1167.90,687.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,28298,cpt,"Correction of bunion, with alignment correction the great toe",aetna,O,18688.48,4403.00,6896.97,7703.57,9344.24
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,86255,cpt,Screening test for antibody to noninfectious agent,aetna,O,40.00,11.42,34.00,112.95,20.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0320,revCode,Radiology Diagnostic General,aetna,I,162.00,71.01,113.40,248.00,81.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,658,ms-drg,kidney and ureter procedures for neoplasm without cc/mcc,aetna,I,23974.60,4629.00,6103.26,9690.15,11987.30
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,31256,cpt,Incision of nasal (maxillary) sinus using an endoscope,aetna,O,10371.36,4444.50,14789.96,14789.96,5185.68
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,30520,cpt,Reshaping of nasal cartilage,aetna,O,9753.64,2273.00,10569.95,10569.95,4876.82
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0942,revCode,Medical Rehabilitation Day Program Education/training,aetna,O,43.00,25.72,36.55,123.39,21.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,72148,cpt,MRI of Lower Spine,aetna,O,2350.00,199.78,1997.50,1997.50,1175.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,84132,cpt,Blood potassium level,aetna,O,14.00,4.76,12.75,12.75,7.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,87329,cpt,Detection test by immunoassay technique for giardia (intestinal parasite),aetna,O,80.00,11.35,68.00,80.00,40.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,78300,cpt,Bone and/or joint imaging,aetna,O,756.00,327.39,642.60,642.60,378.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0444,revCode,Occupational Therapy Evaluation or reevaluation,aetna,O,301.00,76.69,255.85,255.85,150.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0730,revCode,EKG/ECGElectrocardiogram General,aetna,I,157.00,50.74,109.90,157.00,78.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,58558,cpt,Biopsy and/or removal of polyp of the uterus using an endoscope,aetna,O,6203.55,1731.00,4024.44,4024.44,3101.78
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,78195,cpt,Imaging of lymphatic tissue and lymph node,aetna,O,864.00,319.46,734.40,734.40,432.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,J2550,cpt,promethazine hcl injection,aetna,O,16.75,5.04,14.24,16.75,8.38
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,82164,cpt,Angiotensin l - converting enzyme (ACE) level,aetna,O,39.00,13.83,33.15,33.15,19.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,0278,revCode,Medical/Surgical Supplies and Devices Other implants,aetna,O,2016.38,287.81,2212.84,4515.00,1008.19
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,83735,cpt,Magnesium level,aetna,O,48.00,3.81,40.80,40.80,24.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,20930,cpt,Fragmented donor bone graft or placement of material to promote bone growth for spine surgery,aetna,O,89392.58,10897.11,21622.73,39517.99,44696.29
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,73130,cpt,"X-ray of hand, minimum of 3 views",aetna,O,219.00,42.28,186.15,186.15,109.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,83010,cpt,Haptoglobin (serum protein) level,aetna,O,91.00,12.58,77.35,77.35,45.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,74175,cpt,CT scan of abdominal blood vessels with contrast,aetna,O,2613.00,156.59,2221.05,2221.05,1306.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,11772,cpt,"Removal of tailbone cyst, complicated",aetna,O,4873.50,1450.00,3691.86,3691.86,2436.75
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,246,ms-drg,percutaneous cardiovascular procedures with drug-eluting stent with mcc or 4+ arteries or stents,aetna,I,54108.69,12852.83,19079.06,42550.98,27054.35
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,C1785,cpt,"pmkr, dual, rate-resp",aetna,O,18183.00,4442.80,17347.52,18183.00,9091.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,23350,cpt,Injection of dye for X-ray imaging of shoulder joint,aetna,O,3013.69,126.00,2282.42,2282.42,1506.85
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,86900,cpt,Blood group typing (ABO),aetna,O,30.00,3.40,17.85,17.85,15.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,83970,cpt,Parathormone (parathyroid hormone) level,aetna,O,297.00,39.12,252.45,252.45,148.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93660,cpt,Evaluation of heart function using tilt table,aetna,O,1318.00,397.50,1120.30,1120.30,659.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,82390,cpt,Ceruloplasmin (protein) level,aetna,O,29.00,8.21,24.65,24.65,14.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,58571,cpt,Abdominal removal of uterus (250 grams or less) with removal of tubes and/or ovaries using an endoscope,aetna,O,15494.01,3267.00,12306.86,12973.45,7747.01
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,620,ms-drg,o.r. procedures for obesity with cc,aetna,I,34939.37,6348.24,6348.24,21892.66,17469.69
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,93306,cpt,"Ultrasound examination of heart including color-depicted blood flow rate, direction, and valve function",aetna,O,1249.00,187.84,1061.65,1061.65,624.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,83690,cpt,Lipase (fat enzyme) level,aetna,O,50.00,6.53,58.65,58.65,25.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,78452,cpt,Nuclear medicine study of vessels of heart using drugs or exercise multiple studies,aetna,O,2257.00,361.12,1918.45,1918.45,1128.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,84585,cpt,Urine vanillylmandelic acid,aetna,O,60.00,14.69,51.00,51.00,30.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,85004,cpt,White blood cell count,aetna,O,47.00,6.13,39.95,39.95,23.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,72125,cpt,CT scan of upper spine,aetna,O,1814.00,94.60,1541.90,1541.90,907.00
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,95911,cpt,"Nerve transmission studies, 9-10 studies",aetna,O,1163.00,130.80,988.55,988.55,581.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,76705,cpt,"Ultrasound of abdomen, limited",aetna,O,487.00,53.82,413.95,413.95,243.50
2022-08-03,565f528a-1339-11ed-a584-536ad537c29c,Parkwest Medical Center,581897274,J2916,cpt,na ferric gluconate complex,aetna,O,36.94,9.77,9.77,24.22,18.47
